,movieId,imdbId,tmdbId,poster,title
2623,3508,75029,10747.0,https://image.tmdb.org/t/p/w500/92BZIFPbyCPNhExyFScxA3xF1dy.jpg,"Outlaw Josey Wales, The (1976)"
2624,3510,186151,10559.0,https://image.tmdb.org/t/p/w500/aFuw2yow5Og0e2M7uEHQtpS5GPz.jpg,Frequency (2000)
2625,3511,217756,20697.0,https://image.tmdb.org/t/p/w500/rGbMrCUh6eRiWKsHNf5kqgPoliZ.jpg,Ready to Rumble (2000)
2626,3512,122459,2621.0,https://image.tmdb.org/t/p/w500/89hcHolg5jZcPK0s0a8DW69eCiN.jpg,Return to Me (2000)
2627,3513,160797,10479.0,https://image.tmdb.org/t/p/w500/38iMM0sHOqNz315ApF9bEjT4rFA.jpg,Rules of Engagement (2000)
2628,3514,172632,125709.0,https://image.tmdb.org/t/p/w500/n7X4jmmRIRtqNQWXJt8LxZcS1Ja.jpg,Joe Gould's Secret (2000)
2629,3515,183503,49721.0,https://image.tmdb.org/t/p/w500/sI8AjPZMeRKn5mQ7LD4uYTStTMc.jpg,Me Myself I (2000)
2630,3516,51406,2006.0,https://image.tmdb.org/t/p/w500/3CHYrweliBw29rSiDdAiqgZbcy3.jpg,"Bell, Book and Candle (1958)"
2631,3519,77572,17339.0,https://image.tmdb.org/t/p/w500/3bFRwivCZuXx7fHWt4SpYaiHkNL.jpg,Force 10 from Navarone (1978)
2632,3521,97940,11305.0,https://image.tmdb.org/t/p/w500/f11xq7dBGhz9UDc3dabldAGeXVH.jpg,Mystery Train (1989)
2633,3524,82031,13665.0,https://image.tmdb.org/t/p/w500/l8bPNKEuXJmaxkwVp8JpYiNQJWI.jpg,Arthur (1981)
2634,3525,86927,12309.0,https://image.tmdb.org/t/p/w500/cbCyhkp6n2QRudYqbWimQTjdxLl.jpg,Bachelor Party (1984)
2635,3526,98067,1552.0,https://image.tmdb.org/t/p/w500/e51tNNQBJpJi9xkyuj0QFhyBcz7.jpg,Parenthood (1989)
2636,3527,93773,106.0,https://image.tmdb.org/t/p/w500/9XibNLfmUWCg0PPydmyoCl1KxvF.jpg,Predator (1987)
2637,3528,102713,10333.0,https://image.tmdb.org/t/p/w500/9XnfC64QRUp5HYPtSVasi7L9NGk.jpg,"Prince of Tides, The (1991)"
2638,3529,82934,11027.0,https://image.tmdb.org/t/p/w500/xH3sEe7AVQ1bevdKVoBqdXWu3f5.jpg,"Postman Always Rings Twice, The (1981)"
2639,3531,99014,123757.0,https://image.tmdb.org/t/p/w500/sQmBGBIjDvX2nMwUHI3yQv4YAJ9.jpg,All the Vermeers in New York (1990)
2640,3534,191754,10468.0,https://image.tmdb.org/t/p/w500/tlgz7Shx0UavR5pyITeJ2mUHKFI.jpg,28 Days (2000)
2641,3535,144084,1359.0,https://image.tmdb.org/t/p/w500/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,American Psycho (2000)
2642,3536,171433,4967.0,https://image.tmdb.org/t/p/w500/mCpsrkYgD0XapRnCEuItRqOHse1.jpg,Keeping the Faith (2000)
2643,3537,149367,31776.0,https://image.tmdb.org/t/p/w500/qBPe2Y1A3bVMUXUw8nc7LRwt5MB.jpg,Where the Money Is (2000)
2644,3538,166175,10557.0,https://image.tmdb.org/t/p/w500/tDchJ4mB23vGgwdQCmq9FCQ4W23.jpg,East is East (1999)
2645,3539,236216,27745.0,https://image.tmdb.org/t/p/w500/kdNkiqmMeJfaD8ybjiV6bVOrcQ8.jpg,"Filth and the Fury, The (2000)"
2646,3543,83833,13776.0,https://image.tmdb.org/t/p/w500/2vKIdZ6JkFIzcQeaHg3xtdvOyRO.jpg,Diner (1982)
2647,3544,102898,26291.0,https://image.tmdb.org/t/p/w500/nfTWQ7GfH462FVmYEGQB1oHR6H4.jpg,Shakes the Clown (1992)
2648,3545,68327,10784.0,https://image.tmdb.org/t/p/w500/fMhOeJ2TvuY46iYGmsowhgRXfnr.jpg,Cabaret (1972)
2649,3546,56687,10242.0,https://image.tmdb.org/t/p/w500/msGYzyWwtjAaA3DScdgmvJ5MReG.jpg,What Ever Happened to Baby Jane? (1962)
2650,3548,51383,16347.0,https://image.tmdb.org/t/p/w500/uH810rwkYEbUaV6IlwTaAExbXUm.jpg,Auntie Mame (1958)
2651,3549,48140,4825.0,https://image.tmdb.org/t/p/w500/bb1AAua2mJdRgt8n7dlJq3XAKAa.jpg,Guys and Dolls (1955)
2652,3550,85701,11654.0,https://image.tmdb.org/t/p/w500/fv83BVy6t1dcvPiBX5TBpgLZYcX.jpg,The Hunger (1983)
2653,3551,74860,10518.0,https://image.tmdb.org/t/p/w500/uPNgubSiri2yvBQRPtP77ViYjN.jpg,Marathon Man (1976)
2654,3552,80487,11977.0,https://image.tmdb.org/t/p/w500/21nhVVqGsOrKvkncsB5GbRxpSZh.jpg,Caddyshack (1980)
2655,3553,176783,18041.0,https://image.tmdb.org/t/p/w500/1fyQiQyBFlqjeqgT6sAEh5vo4Fe.jpg,Gossip (2000)
2656,3554,199725,14736.0,https://image.tmdb.org/t/p/w500/zNZWNX19FZ5QyedprVM0ldsXFiP.jpg,Love and Basketball (2000)
2657,3555,141926,3536.0,https://image.tmdb.org/t/p/w500/yeUhRSrlFcXhsuUai2ozWH6rNnK.jpg,U-571 (2000)
2658,3556,159097,1443.0,https://image.tmdb.org/t/p/w500/tlOGlAZgD1eIYCG5xrBozw86gmm.jpg,"Virgin Suicides, The (1999)"
2659,3557,104549,10424.0,https://image.tmdb.org/t/p/w500/pMlk8spEliRD6hr4ILs5ubHeBGT.jpg,Jennifer 8 (1992)
2660,3559,44837,28971.0,https://image.tmdb.org/t/p/w500/vwGcQS0pe4AXh0rfbhQ8RN23mw1.jpg,Limelight (1952)
2661,3563,132910,9456.0,https://image.tmdb.org/t/p/w500/zIaYOfyMlBbfZzPQRv8gUuDqa2R.jpg,"Crow: Salvation, The (2000)"
2662,3564,158622,889.0,https://image.tmdb.org/t/p/w500/nEkMYwctrUH8ueaAcJFZnAEltMX.jpg,"Flintstones in Viva Rock Vegas, The (2000)"
2663,3565,198021,10564.0,https://image.tmdb.org/t/p/w500/h8PBkTn6kDK9ZMCLj6jP6JnIBhY.jpg,Where the Heart Is (2000)
2664,3566,189584,15723.0,https://image.tmdb.org/t/p/w500/sMhWWdW6V3HXFanELFA1oHdvboS.jpg,"Big Kahuna, The (2000)"
2665,3567,180837,19600.0,https://image.tmdb.org/t/p/w500/8U2ixqJhdTGqszU44CBpx68PIoD.jpg,Bossa Nova (2000)
2666,3568,162348,125537.0,https://image.tmdb.org/t/p/w500/cGCNG3Md9t0Zvhksr27aqXa1AI9.jpg,Smiling Fish and Goat on Fire (1999)
2667,3569,154421,452.0,https://image.tmdb.org/t/p/w500/zICUj2GCVubqp6p9BgpmudNVfvR.jpg,"Idiots, The (Idioterne) (1998)"
2668,3571,220100,36234.0,https://image.tmdb.org/t/p/w500/ptGDBAMfDOxr49RSTgMClxPiHjb.jpg,Time Code (2000)
2669,3572,106521,39283.0,https://image.tmdb.org/t/p/w500/jbPJ90UJBu908RFtXDsm4i6nuv5.jpg,Carnosaur (1993)
2670,3573,112634,65460.0,https://image.tmdb.org/t/p/w500/8dzRgDdbmEEolKPLpuScsMofHD3.jpg,Carnosaur 2 (1995)
2671,3574,115834,55667.0,https://image.tmdb.org/t/p/w500/lPyp6ukHtpsOr4S0R4Pphgpp1IB.jpg,Carnosaur 3: Primal Species (1996)
2672,3576,93185,12476.0,https://image.tmdb.org/t/p/w500/pCoFtULUIebq13EU9glcZjfdC1a.jpg,"Hidden, The (1987)"
2673,3577,96324,5241.0,https://image.tmdb.org/t/p/w500/tVYQhaYdUimvuXxWyqktTfe9qxJ.jpg,Two Moon Junction (1988)
2674,3578,172495,98.0,https://image.tmdb.org/t/p/w500/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,Gladiator (2000)
2675,3580,153464,47724.0,https://image.tmdb.org/t/p/w500/hkjBOhbNVCk6zbnC8Xo1cNYMmuA.jpg,Up at the Villa (2000)
2676,3581,188674,11129.0,https://image.tmdb.org/t/p/w500/cHwnYGZh1fVuVWqT28GpCN0usYF.jpg,Human Traffic (1999)
2677,3584,85276,1058.0,https://image.tmdb.org/t/p/w500/Abh2Mra3lE1YIjPvdFYS8O9gQak.jpg,Breathless (1983)
2678,3586,80913,42159.0,https://image.tmdb.org/t/p/w500/f2ZliAygp7xYA2ztWlP2MW8cAtk.jpg,The Idolmaker (1980)
2679,3587,80923,16395.0,https://image.tmdb.org/t/p/w500/y7aTKSFo08pCIEV8VIIwTSwqL0S.jpg,Inferno (1980)
2680,3590,71772,38925.0,https://image.tmdb.org/t/p/w500/zmXNjWFK4zlkStngN2qdVZ9Vprh.jpg,"Lords of Flatbush, The (1974)"
2681,3591,85970,13105.0,https://image.tmdb.org/t/p/w500/x5X1X20BsyQgMHymQtLkfCfqMSU.jpg,Mr. Mom (1983)
2682,3592,84315,22501.0,https://image.tmdb.org/t/p/w500/2brFFdhCSdcSzBbTOWg9VQra6QI.jpg,"Time Masters (Maîtres du temps, Les) (1982)"
2683,3593,185183,5491.0,https://image.tmdb.org/t/p/w500/wXCRuBHdJ5aTFQdsuGJFXNdo79T.jpg,Battlefield Earth (2000)
2684,3594,210616,10560.0,https://image.tmdb.org/t/p/w500/95Et0t08Nv6S8FD593HpXyvcRt8.jpg,Center Stage (2000)
2685,3596,156323,19419.0,https://image.tmdb.org/t/p/w500/m6FfMbH1ga1Kp5QI9Nm0ETOIG64.jpg,Screwed (2000)
2686,3597,174336,23531.0,https://image.tmdb.org/t/p/w500/jIVMqADXH1fEAlf8K19FoDZYh0U.jpg,Whipped (2000)
2687,3598,171359,10688.0,https://image.tmdb.org/t/p/w500/yL1rYMHlqZtZVESxEWLsaneXq86.jpg,Hamlet (2000)
2688,3599,37514,17889.0,https://image.tmdb.org/t/p/w500/92Pcfto4R0ifBBcs2O8iO2QBlnx.jpg,Anchors Aweigh (1945)
2689,3604,56048,39391.0,https://image.tmdb.org/t/p/w500/qmeyhwe7pHJ30n6uLq8swyW1Juz.jpg,Gypsy (1962)
2690,3606,41716,31516.0,https://image.tmdb.org/t/p/w500/lEU8QQmIayAtPZrCDf2czQgTjQ1.jpg,On the Town (1949)
2691,3608,89791,5683.0,https://image.tmdb.org/t/p/w500/414IUXc54mrhX88ZUQiRDLXn01i.jpg,Pee-wee's Big Adventure (1985)
2692,3609,181786,113279.0,https://image.tmdb.org/t/p/w500/iXXj1IIQ1rqFiFHdbpOkvNU9MvN.jpg,Regret to Inform (1998)
2693,3614,104438,12518.0,https://image.tmdb.org/t/p/w500/qZPay0VF5Bq2PiUvC09WwM5blmj.jpg,Honeymoon in Vegas (1992)
2694,3615,130623,10567.0,https://image.tmdb.org/t/p/w500/rSje3FS7ycJSglowlngjsvDt7vO.jpg,Dinosaur (2000)
2695,3616,217630,10642.0,https://image.tmdb.org/t/p/w500/pjl1TYISJMJMScbv3gGivYGWSSa.jpg,Loser (2000)
2696,3617,215129,9285.0,https://image.tmdb.org/t/p/w500/jee4eY5tZprI0V18S6PXUloBzSk.jpg,Road Trip (2000)
2697,3618,196216,10569.0,https://image.tmdb.org/t/p/w500/eIJRFZFDmh0xXPlKt3WwN5fiSLe.jpg,Small Time Crooks (2000)
2698,3619,80881,21879.0,https://image.tmdb.org/t/p/w500/nKTXjzFW52n61rlXT80MGIcnEG4.jpg,"Hollywood Knights, The (1980)"
2699,3622,66495,24918.0,https://image.tmdb.org/t/p/w500/j2DH7mDHUbSY3UdLGMd8KricSWc.jpg,"Twelve Chairs, The (1970)"
2700,3623,120755,955.0,https://image.tmdb.org/t/p/w500/7us8nE3ldE0gX2cziUz4tKg0Go0.jpg,Mission: Impossible II (2000)
2701,3624,184894,8584.0,https://image.tmdb.org/t/p/w500/b0WwWRcDiDahkah5vZ0KjB4N9ZZ.jpg,Shanghai Noon (2000)
2702,3625,207998,47295.0,https://image.tmdb.org/t/p/w500/3UUdjElayMyi6pSYq6SBLBRIKvG.jpg,Better Living Through Circuitry (1999)
2703,3626,154443,11332.0,https://image.tmdb.org/t/p/w500/t7G0SA8cqrsu7XzzTL0ge54aw7L.jpg,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)
2704,3627,55830,16093.0,https://image.tmdb.org/t/p/w500/AdbQsFB8pS090l0NO3uBtLZy2zw.jpg,Carnival of Souls (1962)
2705,3628,34742,29372.0,https://image.tmdb.org/t/p/w500/1Aee8HBwkq1yjKYMnL9YMPhXJZ.jpg,Flying Tigers (1942)
2706,3629,15864,962.0,https://image.tmdb.org/t/p/w500/eQRFo1qwRREYwj47Yoe1PisgOle.jpg,"Gold Rush, The (1925)"
2707,3632,39631,30588.0,https://image.tmdb.org/t/p/w500/mUPXIinTQsBdLlDaWiSl7GwQXVs.jpg,Monsieur Verdoux (1947)
2708,3633,64757,668.0,https://image.tmdb.org/t/p/w500/yVzJLLhBwuWJBR9BYEMurShu2WT.jpg,On Her Majesty's Secret Service (1969)
2709,3634,58576,23518.0,https://image.tmdb.org/t/p/w500/fgMwyNl7uZeUrnIAqlX7htSQ2O2.jpg,Seven Days in May (1964)
2710,3635,76752,691.0,https://image.tmdb.org/t/p/w500/3ZxHKFxMYvAko680DsRgAZKWcLi.jpg,"Spy Who Loved Me, The (1977)"
2711,3637,89960,44018.0,https://image.tmdb.org/t/p/w500/2KFfwiPct1hwqi9dkKqoom0BenC.jpg,Vagabond (Sans toit ni loi) (1985)
2712,3638,79574,698.0,https://image.tmdb.org/t/p/w500/6LrJdXNmu5uHOVALZxVYd44Lva0.jpg,Moonraker (1979)
2713,3639,71807,682.0,https://image.tmdb.org/t/p/w500/zULDLrGE42iTiizMJKDoTGbIKlu.jpg,"Man with the Golden Gun, The (1974)"
2714,3640,50598,28973.0,https://image.tmdb.org/t/p/w500/e6KtBoiXa5D3LLZtiMCkiqIDnZv.jpg,"King in New York, A (1957)"
2715,3641,14624,28974.0,https://image.tmdb.org/t/p/w500/s24VgyvJliT7fUA909ZHJpoBx1D.jpg,"Woman of Paris, A (1923)"
2716,3643,36824,22994.0,https://image.tmdb.org/t/p/w500/pfqahIjSJ8XkU1Pta2z9M9PuIJY.jpg,"Fighting Seabees, The (1944)"
2717,3646,208003,9600.0,https://image.tmdb.org/t/p/w500/5YoSFqpTz5qIxsX61CPMGKONQIY.jpg,Big Momma's House (2000)
2718,3648,50095,38006.0,https://image.tmdb.org/t/p/w500/uVBy1rAxsdPqNtJx6U10SVhIdrx.jpg,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)"
2719,3649,80365,2768.0,https://image.tmdb.org/t/p/w500/igXGCwti23PHOjLKQX6eGIGzQiJ.jpg,American Gigolo (1980)
2720,3652,81318,24920.0,https://image.tmdb.org/t/p/w500/8ymAiDW9ct2GSywWkqATEiKE8OB.jpg,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)"
2721,3653,60371,21.0,https://image.tmdb.org/t/p/w500/5W5uaqQ7NZTwoDMKO4AtdcahHex.jpg,"Endless Summer, The (1966)"
2722,3654,54953,10911.0,https://image.tmdb.org/t/p/w500/j6VSFnm20GlkUi8yb7hM5Qfc1fA.jpg,"Guns of Navarone, The (1961)"
2723,3655,70130,10102.0,https://image.tmdb.org/t/p/w500/g4wOgslrQKprlQl927h0lQQ3P99.jpg,Blow-Out (La grande bouffe) (1973)
2724,3658,62168,26912.0,https://image.tmdb.org/t/p/w500/qjb5lWMJHpS7dzaf6LUVGdPe5KH.jpg,Quatermass and the Pit (1967)
2725,3660,98143,26953.0,https://image.tmdb.org/t/p/w500/kixZHMQmGcRUwgollFcCr4WZ49A.jpg,Puppet Master (1989)
2726,3661,100438,26954.0,https://image.tmdb.org/t/p/w500/dy5tzZFWFTjbNyG4KNP6yMjZ6l9.jpg,Puppet Master II (1991)
2727,3662,102728,26956.0,https://image.tmdb.org/t/p/w500/uSSZGAEnSJ8ov81i7UVYcFOeThP.jpg,Puppet Master III: Toulon's Revenge (1991)
2728,3663,107899,26957.0,https://image.tmdb.org/t/p/w500/fRIpNpZVL73MGJ7E2ZYt03tggeX.jpg,Puppet Master 4 (1993)
2729,3664,110916,26958.0,https://image.tmdb.org/t/p/w500/cqA1w7IwFCwA4fAD9R8vwOm1w5l.jpg,Puppet Master 5: The Final Chapter (1994)
2730,3667,95977,80287.0,https://image.tmdb.org/t/p/w500/mo76XEkMKR7nniJOdDIe9UVoaOj.jpg,Rent-A-Cop (1988)
2731,3668,63518,6003.0,https://image.tmdb.org/t/p/w500/vaBQKLbSWkXGTOlsz9ARdJP4lvg.jpg,Romeo and Juliet (1968)
2732,3669,105466,23939.0,https://image.tmdb.org/t/p/w500/yd2MN9zA30eGjf89DaaNoUXbRNp.jpg,Stay Tuned (1992)
2733,3671,71230,11072.0,https://image.tmdb.org/t/p/w500/nb1MLEOXVFBKTM4J9GLoksqgDBk.jpg,Blazing Saddles (1974)
2734,3672,71206,23069.0,https://image.tmdb.org/t/p/w500/8DNVBUPIgJcbCZ7gChShAGgJb5H.jpg,Benji (1974)
2735,3673,92638,21299.0,https://image.tmdb.org/t/p/w500/q7hZpaF8vRO56r3QgmJbC3vIQjT.jpg,Benji the Hunted (1987)
2736,3674,76044,38802.0,https://image.tmdb.org/t/p/w500/iqB2iwZnteFdWH9rL50objGwmNk.jpg,For the Love of Benji (1977)
2737,3675,47673,13368.0,https://image.tmdb.org/t/p/w500/A5kBQsHKbIptxJyELEpHQJROCRj.jpg,White Christmas (1954)
2738,3676,74486,985.0,https://image.tmdb.org/t/p/w500/mxveW3mGVc0DzLdOmtkZsgd7c3B.jpg,Eraserhead (1977)
2739,3677,103767,14002.0,https://image.tmdb.org/t/p/w500/ldEuJQ4z7zEvL7iXraESWBUfQcz.jpg,Baraka (1992)
2740,3678,48347,541.0,https://image.tmdb.org/t/p/w500/3TUOhZhM5GCYIbxwFO3chpZ0DHx.jpg,"Man with the Golden Arm, The (1955)"
2741,3679,82252,21137.0,https://image.tmdb.org/t/p/w500/kfPIZYynaPCuDqbqIs4EKbsAfPE.jpg,"Decline of Western Civilization, The (1981)"
2742,3680,94980,36724.0,https://image.tmdb.org/t/p/w500/4XoeABOgfPzYIzv2UoGKAdZbbR7.jpg,"Decline of Western Civilization Part II: The Metal Years, The (1988)"
2743,3681,59578,938.0,https://image.tmdb.org/t/p/w500/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,For a Few Dollars More (Per qualche dollaro in più) (1965)
2744,3682,70355,10648.0,https://image.tmdb.org/t/p/w500/cmQuj67qbijnC9dAQZf8x4X1KEr.jpg,Magnum Force (1973)
2745,3683,86979,11368.0,https://image.tmdb.org/t/p/w500/tsXUVpsY3moFQ8q6lM2d1f5yD5m.jpg,Blood Simple (1984)
2746,3684,97322,10875.0,https://image.tmdb.org/t/p/w500/1nS8AxnoYE2Y1ANMpVKZnm8iLxP.jpg,"Fabulous Baker Boys, The (1989)"
2747,3685,89841,2075.0,https://image.tmdb.org/t/p/w500/5azGfZXuUFYjYfz6etYOdlyLXwL.jpg,Prizzi's Honor (1985)
2748,3686,99582,1551.0,https://image.tmdb.org/t/p/w500/wda3j7p7YHXKpFIlSzoTCtP7myF.jpg,Flatliners (1990)
2749,3687,95525,22500.0,https://image.tmdb.org/t/p/w500/lDM8fxNsu8oYRmM66kZrLQnPNyw.jpg,Light Years (Gandahar) (1988)
2750,3688,84522,10246.0,https://image.tmdb.org/t/p/w500/AqCOt1cWfKqCepxK7LIdT812idH.jpg,Porky's (1982)
2751,3689,86129,19698.0,https://image.tmdb.org/t/p/w500/6ubklp2Zyyw02hDt32psGEirXHr.jpg,Porky's II: The Next Day (1983)
2752,3690,89826,23919.0,https://image.tmdb.org/t/p/w500/ufS0R6yYclQnuF2S8GZOlmE1iZ7.jpg,Porky's Revenge (1985)
2753,3691,86143,18835.0,https://image.tmdb.org/t/p/w500/751YiDofTR5mon16NQXgyX9vxqb.jpg,Private School (1983)
2754,3692,90849,26554.0,https://image.tmdb.org/t/p/w500/2AljZDgKhzFaKO6i9tgmcytEA2b.jpg,Class of Nuke 'Em High (1986)
2755,3693,90190,15239.0,https://image.tmdb.org/t/p/w500/6bA8p6O4s9uhmCYqat2obcpPHXr.jpg,"Toxic Avenger, The (1985)"
2756,3694,98503,28165.0,https://image.tmdb.org/t/p/w500/m5o7B3VSAjvinjtSYxXD38senvb.jpg,"Toxic Avenger, Part II, The (1989)"
2757,3695,98502,28169.0,https://image.tmdb.org/t/p/w500/yEOliKp5hZIBR0lDr9L3mJLijT0.jpg,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)"
2758,3696,91630,15762.0,https://image.tmdb.org/t/p/w500/A3s2tQGNb6mhlr1hPZeE5F8IUwp.jpg,Night of the Creeps (1986)
2759,3697,100403,169.0,https://image.tmdb.org/t/p/w500/mSta5O31rPUcZH98psx0cxLbPXd.jpg,Predator 2 (1990)
2760,3698,93894,865.0,https://image.tmdb.org/t/p/w500/GTAUOhO4BN0peJVvxGEQydJvUO.jpg,"Running Man, The (1987)"
2761,3699,88172,9663.0,https://image.tmdb.org/t/p/w500/cgDeFWkYi6e9FT5RiQPCbQ9HlXZ.jpg,Starman (1984)
2762,3700,87004,26889.0,https://image.tmdb.org/t/p/w500/6DylaSBT8CNVwf1K1lPv0A1bm6N.jpg,"Brother from Another Planet, The (1984)"
2763,3701,94631,10128.0,https://image.tmdb.org/t/p/w500/2wEyQkFXX6ReyW44YQa1kLQYkCg.jpg,Alien Nation (1988)
2764,3702,79501,9659.0,https://image.tmdb.org/t/p/w500/5LrI4GiCSrChgkdskVZiwv643Kg.jpg,Mad Max (1979)
2765,3703,82694,8810.0,https://image.tmdb.org/t/p/w500/dhVekfpaCW3QavAwGYbaQig87Xc.jpg,"Road Warrior, The (Mad Max 2) (1981)"
2766,3704,89530,9355.0,https://image.tmdb.org/t/p/w500/jJlxcEVVUHnrUeEkQ0077VeHQpb.jpg,Mad Max Beyond Thunderdome (1985)
2767,3705,99141,1727.0,https://image.tmdb.org/t/p/w500/vhsv2PrAPZ79ZpV64AJ2TiEI2zX.jpg,Bird on a Wire (1990)
2768,3706,92563,635.0,https://image.tmdb.org/t/p/w500/h5v3wjJQNB7q2RntEnKDLhKtTFE.jpg,Angel Heart (1987)
2769,3707,91635,10068.0,https://image.tmdb.org/t/p/w500/aE1iunrgO8UHfoXKJcjCy4Ih17n.jpg,9 1/2 Weeks (Nine 1/2 Weeks) (1986)
2770,3708,87262,11495.0,https://image.tmdb.org/t/p/w500/2ux5lqNuibd8eOkwwUhzfzAJBqD.jpg,Firestarter (1984)
2771,3709,105428,11428.0,https://image.tmdb.org/t/p/w500/iiwplv5pET2HgMog6otunohIiSr.jpg,Sleepwalkers (1992)
2772,3710,94612,10117.0,https://image.tmdb.org/t/p/w500/8zVlaDYmygJ29LlKyTn7bqm22pT.jpg,Action Jackson (1988)
2773,3711,105316,35936.0,https://image.tmdb.org/t/p/w500/i52368CunnMFEQIgPmGDKSPLcKx.jpg,Sarafina! (1992)
2774,3712,102951,25562.0,https://image.tmdb.org/t/p/w500/8iIHog4asUWOZS7Pc4t9ouYFc3N.jpg,Soapdish (1991)
2775,3713,100046,51763.0,https://image.tmdb.org/t/p/w500/7T2oVjLHHIDY6FQH9e04oOgPWQa.jpg,"Long Walk Home, The (1990)"
2776,3714,94882,73079.0,https://image.tmdb.org/t/p/w500/sb5fGw0l8PVFPL14lu2UN7Ibed0.jpg,Clara's Heart (1988)
2777,3715,92710,38921.0,https://image.tmdb.org/t/p/w500/dSsLyJefsfn4SncqUA0WhXt7S2j.jpg,Burglar (1987)
2778,3716,93011,35463.0,https://image.tmdb.org/t/p/w500/fYCbwhIgjHWOr28kbKUdFz8z9PW.jpg,Fatal Beauty (1987)
2779,3717,187078,9679.0,https://image.tmdb.org/t/p/w500/qo5Ifam64rDlp4oprXGhK5X0qIs.jpg,Gone in 60 Seconds (2000)
2780,3719,182295,51333.0,https://image.tmdb.org/t/p/w500/7rJr9b0Mc8wEAqzuDUkz0zg1BX7.jpg,Love's Labour's Lost (2000)
2781,3720,145503,17771.0,https://image.tmdb.org/t/p/w500/qcHDFrjClW35u0dSuLjsQEi8gDk.jpg,Sunshine (1999)
2782,3723,99726,10264.0,https://image.tmdb.org/t/p/w500/ycM8gwwyOLXW4qxkcu6nhLlfgcA.jpg,Hamlet (1990)
2783,3724,77362,31657.0,https://image.tmdb.org/t/p/w500/jBsYWNBYNEi5EhT1hC8iexcTsWT.jpg,Coming Home (1978)
2784,3725,82009,29204.0,https://image.tmdb.org/t/p/w500/9SQqCFZH8ziWuGY02DVUgj1YxqU.jpg,American Pop (1981)
2785,3726,74156,17814.0,https://image.tmdb.org/t/p/w500/3PlUJaWvR0Nr261rqsI6XvaKM4T.jpg,Assault on Precinct 13 (1976)
2786,3727,93605,11879.0,https://image.tmdb.org/t/p/w500/hVhFNn3IQxxARvnpLIKMx8ZfTtG.jpg,Near Dark (1987)
2787,3728,102592,21128.0,https://image.tmdb.org/t/p/w500/x5xCkGw4jutMcc8nmWLKNzbDKht.jpg,One False Move (1992)
2788,3729,67741,482.0,https://image.tmdb.org/t/p/w500/yJChPuu2V339IiDPQDHeIh1SYpA.jpg,Shaft (1971)
2789,3730,71360,592.0,https://image.tmdb.org/t/p/w500/dhgW1uGaRj8vIgq54VnCP96X7Sv.jpg,"Conversation, The (1974)"
2790,3731,82220,31593.0,https://image.tmdb.org/t/p/w500/eOuaZWChAK3YQmWH2yD7eIr5o2.jpg,Cutter's Way (1981)
2791,3732,77588,12611.0,https://image.tmdb.org/t/p/w500/cQCxG3TDaFi34HdKgaa1lhv8wXJ.jpg,"Fury, The (1978)"
2792,3733,70509,14328.0,https://image.tmdb.org/t/p/w500/xqdGdasqPEV1mtWGIA1x8mrWOAe.jpg,"Paper Chase, The (1973)"
2793,3735,70666,9040.0,https://image.tmdb.org/t/p/w500/c7fENg2o6SBBtL3z4V9xTAnEoDJ.jpg,Serpico (1973)
2794,3736,43338,25364.0,https://image.tmdb.org/t/p/w500/gPVPzHEsJBX02HtBtIQgYnfeqNQ.jpg,"Ace in the Hole (Big Carnival, The) (1951)"
2795,3737,56195,43002.0,https://image.tmdb.org/t/p/w500/g6wKfhwGPsKgPI77ZiLhL6argMQ.jpg,Lonely Are the Brave (1962)
2796,3738,72226,5121.0,https://image.tmdb.org/t/p/w500/csahjHhtJ9NzFKcxVcw7S4Pyfj.jpg,"Sugarland Express, The (1974)"
2797,3739,23622,195.0,https://image.tmdb.org/t/p/w500/FBxuoLRD3Biyul14unT5m3PYNS.jpg,Trouble in Paradise (1932)
2798,3740,90728,6978.0,https://image.tmdb.org/t/p/w500/gI2Qs1yTTj3NcESJyttCkbmJ4k9.jpg,Big Trouble in Little China (1986)
2799,3741,69762,3133.0,https://image.tmdb.org/t/p/w500/eJiVU3sTv9iYbytBzdaPijXsyIk.jpg,Badlands (1973)
2800,3742,15648,643.0,https://image.tmdb.org/t/p/w500/tjnaRiHUsxBADaOwrQpnTnjHVwi.jpg,Battleship Potemkin (1925)
2801,3743,204175,10571.0,https://image.tmdb.org/t/p/w500/9zmvYVgcdoXPZQE44gN7nKHScD4.jpg,Boys and Girls (2000)
2802,3744,162650,479.0,https://image.tmdb.org/t/p/w500/5ncvnNPaN73cOqD4muE413sSOyY.jpg,Shaft (2000)
2803,3745,120913,7450.0,https://image.tmdb.org/t/p/w500/el2iHk3LTJWfEnwrvcRkvWY501G.jpg,Titan A.E. (2000)
2804,3746,188030,31023.0,https://image.tmdb.org/t/p/w500/iSyRibFKtZL0tvjh6tCxTb6o74s.jpg,Butterfly (La lengua de las mariposas) (1999)
